CLE;NATURE;NOM;SITUATION;GEOMETRIE;X_LONG;Y_LAT
15997;Piste bidirectionnelle;alienor;pair et impair;LINESTRING (-0.566446362956698 44.8698268676822, -0.566259540934919 44.870399861451, -0.56616943111137 44.8706261716097, -0.565544179097078 44.8724633810109, -0.564192488522701 44.8758231511629, -0.56399702085228 44.8762223764478, -0.56352068378266 44.8771271798529, -0.563372317701006 44.8775486205701, -0.563281386455519 44.8777579282075, -0.563104923805292 44.8780325173428, -0.562926540947318 44.8782331209266, -0.562897304322002 44.8783236647485, -0.562930592909484 44.8783743287796, -0.56298459469258 44.8784137153249, -0.563024315369398 44.8784413879769, -0.563049404544046 44.8784742025687, -0.563040907236251 44.8785293268281, -0.56286089609442 44.87898409525, -0.562741098971655 44.8791221518256, -0.56249252501832 44.8792183866598, -0.562446058651435 44.8792741582179, -0.562544108302153 44.8795278170604, -0.562529682897942 44.8796570819019, -0.562074174445616 44.8807416545826, -0.56181397192028 44.8812152334763, -0.561673321633364 44.8814033944545);-0,566446362956698;44,8698268676822
15998;Piste unidirectionnelle;liason deschamp tregey;pair et impair;LINESTRING (-0.548087386042909 44.8373956170729, -0.548142464546809 44.8373875040367, -0.548756289554312 44.8368006831673, -0.548797981478567 44.8367869519732, -0.548851940336007 44.8367935564055, -0.549229116466173 44.8369317743523, -0.549276079422156 44.8369337325205, -0.549317410232302 44.8369120854253, -0.549966615745971 44.8363264959189, -0.550082275870167 44.8361736260929, -0.550173205130345 44.8358885706819, -0.550217448149516 44.8358381871422, -0.550220692795071 44.835812773622, -0.550214770304066 44.8357700806566, -0.55004140536292 44.8351898840611, -0.549950831439569 44.8348294200421, -0.549947361988743 44.8346313538105, -0.550020864054746 44.8344538563462, -0.550419409331073 44.8340454324466, -0.550729694027593 44.8339489136179);-0,548087386042909;44,8373956170729
16000;Bande unilatérale;bertrand de goth;impair;LINESTRING (-0.575725783097235 44.8167866695709, -0.575811165968829 44.817059272312, -0.576090507237573 44.8177694252449, -0.57627400210605 44.8181810906868, -0.576412910288044 44.8184758816698, -0.57653559490662 44.8186907404724, -0.576756161074153 44.8190164736832, -0.577286951757152 44.8197685322836, -0.577526824942325 44.8201869807937, -0.577586582640554 44.8202932884949, -0.577782561132941 44.8205754735436, -0.578125672787471 44.8213682027277);-0,575725783097235;44,8167866695709
16001;Aire piétonne;los angeles;;LINESTRING (-0.574623655889714 44.8446075596871, -0.574694272638161 44.8446885758584, -0.575062807562279 44.8450039010563, -0.575225834709713 44.8451824535839, -0.575282081896541 44.8453012141572, -0.575305905153923 44.8454259477676, -0.575296044701991 44.8455322822095, -0.575261581363907 44.8456298410378, -0.575041815727242 44.8459733753836, -0.574982601913618 44.8460985555543, -0.574961273957713 44.8462057906435);-0,574623655889714;44,8446075596871
16002;Aire piétonne;grands hommes;;LINESTRING (-0.577235997701937 44.8433117294793, -0.57733853420952 44.8433704817047, -0.577481488879955 44.8434072447262, -0.577632199582183 44.843413947075, -0.577826509729503 44.8433438810535, -0.577977139759893 44.8432371740195, -0.578007265224194 44.8431045290269, -0.577988999239086 44.8429979975059, -0.577898881796221 44.8428803030244, -0.57779722313883 44.8428254872559, -0.577676167103187 44.8427906485497, -0.577509928756214 44.8427765073612);-0,577235997701937;44,8433117294793
16003;Aire piétonne;porte dijeaux;;LINESTRING (-0.574363905102607 44.8411378936809, -0.574846553158508 44.8410971497822, -0.575132745817785 44.8410734757435, -0.575295909032177 44.8410606026231, -0.576110511721466 44.8409869032365, -0.577199899484719 44.8408975340871, -0.577853099637936 44.8408426780297, -0.578391134408371 44.8407947726865, -0.578956481851726 44.8407483478701, -0.579669365600675 44.8406800738481);-0,574363905102607;44,8411378936809
16004;Bande bilatérale;portmann;pair et impair;LINESTRING (-0.579172770919949 44.8600400450786, -0.578981524491856 44.8601337964372, -0.578509286829534 44.860314030375, -0.578166871046216 44.860406677125, -0.577727291708693 44.8604704881534, -0.577173467338063 44.8605057288778, -0.576874528447572 44.8605255717023, -0.575740068823253 44.8605926504788, -0.575487928310178 44.8606175954785, -0.575297186671438 44.8606726801111);-0,579172770919949;44,8600400450786
16005;Double sens;bouquiere;;LINESTRING (-0.569447042440461 44.8359128157108, -0.569499728866907 44.8359458438376, -0.569651553090771 44.8360771021767, -0.5700614461594 44.8365014020857, -0.570227089644827 44.8366002476591, -0.570304689935908 44.8366246567553, -0.570559366474826 44.8366647683963, -0.570628903078225 44.8366652887892, -0.570981160109544 44.8367151288181, -0.571495556014961 44.8368541929118, -0.571562361108836 44.8368841646682, -0.571638438311358 44.8369615879341);-0,569447042440461;44,8359128157108
16006;Couloir bus;victor hugo;;LINESTRING (-0.56660323606301 44.8362298921095, -0.566837729042419 44.8360994923576, -0.567282954050889 44.8359232107572, -0.568084352360839 44.8357293633761, -0.568743183235883 44.8355700685084, -0.569055729676633 44.8354981101023, -0.569544491956833 44.835372880374, -0.57016412305173 44.8352144464298, -0.570560904603331 44.8351147083357, -0.570921422794501 44.8350549315026, -0.571306180880084 44.8350288033934);-0,56660323606301;44,8362298921095
16007;Piste bidirectionnelle;souys;impair;LINESTRING (-0.534754867804333 44.8243655117282, -0.53610167359238 44.8256022350742, -0.536780702768139 44.8261211496816, -0.53841870292058 44.827279164338, -0.53957033877192 44.8279615398997, -0.540169692850263 44.8283158183668, -0.542344768284574 44.8295763321775, -0.542903234618034 44.8298682744699, -0.544630579866264 44.8307710226508, -0.547652722498998 44.8323478898722, -0.550052168095492 44.8336038820854);-0,534754867804333;44,8243655117282
16008;Double sens;ravezie;;LINESTRING (-0.57488829797825 44.8662232019964, -0.574787832964358 44.8660413319837, -0.574764785878987 44.8658965761939, -0.574771638760217 44.8657845715244, -0.574838004664035 44.865655924965, -0.574894373126615 44.8655865948053, -0.574983422260191 44.8655091220405, -0.575056768938929 44.8654623191628, -0.575176839869855 44.8654071127456, -0.575485702209376 44.8653508413794, -0.575739530429653 44.86537313616, -0.57595825185852 44.8654807581342, -0.576123448322453 44.8656116803145, -0.576181499940276 44.8656755252715);-0,57488829797825;44,8662232019964
16009;Piste unidirectionnelle;republique;pair et impair;LINESTRING (-0.599186677694228 44.8402357734461, -0.600764000302918 44.8401101145955, -0.601747259545294 44.8400311679612, -0.602591893877252 44.8399646183251, -0.603361123801092 44.8399090976643, -0.60432638482845 44.8398279059311, -0.604570909065385 44.8398062889649, -0.605529305372215 44.839736834844, -0.606008226892136 44.8396976994791, -0.606802290864985 44.8396324503725, -0.607289705482115 44.8395975445051, -0.607684838077742 44.8395649313084, -0.608580024725087 44.8394970946573, -0.609399365988213 44.8394312059439, -0.611938125046388 44.8392471566075, -0.612464201449275 44.8391989303371, -0.613051998913928 44.8391173935019, -0.614104379791463 44.8388773294941, -0.615232803448116 44.8386124093579);-0,599186677694228;44,8402357734461
16010;Piste bidirectionnelle;dassault;pair et impair;LINESTRING (-0.571813267055547 44.8834089597387, -0.571891416809692 44.8832758027807, -0.572748216025028 44.8815716387563, -0.573029465211172 44.880924148134, -0.573326448278861 44.87990566411, -0.573443645776667 44.8795322082997, -0.57361921989971 44.879141967034, -0.573298562127289 44.8790033076894, -0.573700451451408 44.8785484031353, -0.573921836300874 44.8784022814906, -0.574218087378263 44.8782417387537, -0.575660327124963 44.8776271539892, -0.576018065123101 44.877447019782, -0.576057855938849 44.8773880288191, -0.576085245567329 44.8772742082048, -0.576250086567871 44.8771908416674, -0.576313104570646 44.8771427414387, -0.576467317814146 44.8768903577322);-0,571813267055547;44,8834089597387
16011;Piste unidirectionnelle;boutaut;pair et impair;LINESTRING (-0.57627988209075 44.8740098072147, -0.576272416779039 44.8737611502485, -0.576315714331112 44.8729469970785, -0.575847347372964 44.8686797469125, -0.57574029532666 44.8675842209294, -0.575577613452398 44.8662924457019);-0,57627988209075;44,8740098072147
16012;Piste unidirectionnelle;tete pont st jean;pair et impair;LINESTRING (-0.555506430153981 44.8308956734141, -0.555828379755732 44.8307198655668, -0.555982637135706 44.8306656808531, -0.556167149330254 44.8306258638292, -0.556352969291779 44.8306133898388, -0.556636348957745 44.8307294722883, -0.556767734263158 44.8309056145763, -0.556767348421218 44.8310859661595, -0.556636260057463 44.8312160854711, -0.556439109420656 44.8312788181695, -0.556245931423075 44.8312644082409, -0.555014234116118 44.830706572684, -0.55564342123156 44.8303011906505, -0.556027081856928 44.829989054692, -0.556089471823833 44.8299498117057);-0,555506430153981;44,8308956734141
16027;Couloir bus;st louis;;LINESTRING (-0.571753239281915 44.8550794281881, -0.571483002105718 44.8555003846782, -0.571213197671028 44.8559304248943, -0.570826796815846 44.8565613974653, -0.570416521117249 44.8572200512183, -0.57009888041886 44.8577449115471, -0.569724493316778 44.8583269495513, -0.569103450597392 44.8593330695764, -0.568740142553706 44.859918449495);-0,571753239281915;44,8550794281881
16035;Bande unilatérale;st germain;pair;LINESTRING (-0.560717927045551 44.8211394532422, -0.561971088798088 44.8198744117916, -0.56234501981232 44.8195048142344, -0.563103665671168 44.8187294252614, -0.564276835861411 44.8175805416158, -0.564595477869036 44.8173344565209, -0.564987100223909 44.817102027404, -0.565352381320527 44.8169348298623, -0.565939799043883 44.8167313012823);-0,560717927045551;44,8211394532422
16042;Couloir bus;croix de seguey;;LINESTRING (-0.586976553472817 44.8505160780827, -0.58993421051294 44.8516863937762, -0.590271981080926 44.8518270758083, -0.590549647700253 44.8519563209705, -0.592477488953156 44.8532117543577, -0.592588099274367 44.8533323950198, -0.592804589063751 44.8534247410015, -0.59338301072824 44.8538011271996);-0,586976553472817;44,8505160780827
16043;Bande unilatérale;galin;pair et impair;LINESTRING (-0.541798348238261 44.8476900973337, -0.542044679342441 44.8479338410989, -0.542279162545911 44.8481269685528, -0.542541718588871 44.8482988639637, -0.543315819388339 44.8487770460395, -0.544017615839999 44.8490903784354, -0.544629971737527 44.849302090878, -0.544735734679612 44.8493642842953);-0,541798348238261;44,8476900973337
16045;Bande bilatérale;gallienni;pair et impair;LINESTRING (-0.602088461842523 44.8186232084247, -0.601683171974704 44.8187725141048, -0.601399286304459 44.8188413154511, -0.600900005784484 44.8189043222588, -0.600062188558899 44.8189718277222, -0.599618210471448 44.8189882202171);-0,602088461842523;44,8186232084247
16046;Piste unidirectionnelle;larminat;pair;LINESTRING (-0.589747759985143 44.8341459035831, -0.590942670506465 44.8338080476876, -0.59176434302423 44.8335714123793, -0.592072325881664 44.8335060194505, -0.592463667620538 44.8334537580033, -0.594238517749357 44.8334106774519, -0.594826680129534 44.833400473908, -0.598549193623365 44.8333428866712);-0,589747759985143;44,8341459035831
16047;Zone de rencontre;tour du pin;;LINESTRING (-0.565845259758579 44.8361866284028, -0.565844397197226 44.836103151209, -0.565328144164791 44.8357618906973, -0.564966306321931 44.8354363284624, -0.564933025133501 44.8354222377297, -0.564772134395918 44.8355145659077);-0,565845259758579;44,8361866284028
16048;Couloir bus;verdun;;LINESTRING (-0.577849935355026 44.8453049191938, -0.577248781907916 44.8462067862331, -0.577223967810219 44.8462517056572, -0.576990711556522 44.846618458437, -0.576741807301314 44.8470289410441, -0.576662776495461 44.8471489798041, -0.576230856431092 44.8478341927979, -0.575790700997705 44.8486173997697, -0.575636878712168 44.8488463525956);-0,577849935355026;44,8453049191938
16056;Couloir bus;place Gambetta;pair;LINESTRING (-0.580925216986096 44.8416026240227, -0.580985152533681 44.8415585801879, -0.581030948891433 44.8414968750268, -0.581056021171767 44.8414358220077, -0.581035516953161 44.84080049707, -0.580986223229955 44.8406918795086);-0,580925216986096;44,8416026240227
16074;Bande unilatérale;daney;pair;LINESTRING (-0.565289404178652 44.8703416963333, -0.56524462899847 44.8703612044332, -0.563831858209628 44.8709819441503, -0.562425039786728 44.8715826616154, -0.561999083783686 44.8717597527553, -0.558965130644885 44.8730547546226, -0.558956485711122 44.8730583577722);-0,565289404178652;44,8703416963333
16075;Piste bidirectionnelle;brazza;pair et impair;LINESTRING (-0.538660373686577 44.8652217725413, -0.538660547005221 44.8653173403431, -0.538751535684451 44.865361352897, -0.53878269166886 44.8654334380445, -0.538747469509773 44.8657609770233, -0.538462067929955 44.8663953522118, -0.538281424595626 44.8669103597364, -0.53791101542558 44.8683940212608);-0,538660373686577;44,8652217725413
16076;Couloir bus;tauzin;;LINESTRING (-0.602310113346157 44.8186926700267, -0.602326157221922 44.8188865590948, -0.602200991367504 44.8191883334705, -0.602032690157334 44.8200878164032, -0.601891601787584 44.8209509450008, -0.60177838815441 44.8214561958125, -0.60173868647675 44.8215398776855, -0.600945301816064 44.8226936278823, -0.600719632129532 44.8230846994669, -0.600724541885914 44.8232220090919);-0,602310113346157;44,8186926700267
16077;Bande unilatérale;victor duruy;pair;LINESTRING (-0.616562687098641 44.8454527275527, -0.616848376871164 44.8448421689082, -0.617442560761268 44.8435288001487, -0.617464119262066 44.8434527158837, -0.617543554878475 44.8432941681871);-0,616562687098641;44,8454527275527
16079;Aire piétonne;pey berland;;LINESTRING (-0.578904631592152 44.8381489891613, -0.578577509832234 44.8379843405529, -0.577034406379006 44.8381243808617, -0.576874527466088 44.838088059592, -0.5768067357148 44.8379974075231, -0.576670792065289 44.8374921848164, -0.576259332514537 44.8374188200483);-0,578904631592152;44,8381489891613
16081;Bande unilatérale;robert schuman;impair;LINESTRING (-0.583069147117352 44.8588553273863, -0.584312876556602 44.8582613646255, -0.585776687661697 44.8575533486858, -0.586345283678086 44.8572778945486, -0.586685180444499 44.8571920576136);-0,583069147117352;44,8588553273863
16082;Bande bilatérale;brascassat;pair et impair;LINESTRING (-0.557024055478475 44.8152872261912, -0.557143502826851 44.815114681134, -0.557150322490106 44.8148807105983, -0.557077495280963 44.8145701407127, -0.557031569300033 44.8144780740209, -0.556915660303815 44.8143142402206, -0.556721193589143 44.8141693474334, -0.556496484233879 44.8140408936992, -0.556131246844841 44.8139012493773, -0.555940063629358 44.8138033644447);-0,557024055478475;44,8152872261912
16093;Zone 30;barthou;;LINESTRING (-0.616903229219372 44.8525252672618, -0.616208574241889 44.8524580654027, -0.616047452710478 44.8524231872045, -0.615039879886248 44.8523035811856, -0.614737284666607 44.8522704013954, -0.614385339348675 44.8522257258522, -0.612853284309206 44.8522198614058);-0,616903229219372;44,8525252672618
16103;Aire piétonne;mousque;;LINESTRING (-0.571051249279688 44.8424656365104, -0.571033756402552 44.8423611518622, -0.570905354538935 44.8420892652483, -0.572075300824688 44.8419857077114, -0.572369421162244 44.841961161386, -0.573032054300017 44.8419111719715, -0.573716176020519 44.8418565403022);-0,571051249279688;44,8424656365104
